x_n_train,n_holdout,prior_regime,method,mean_mse_betaX,median_mse_betaX,std_mse_betaX,mean_rmse_betaX,mean_r2_betaX,mean_rank_mse_betaX,mean_context_window_size,mean_context_windows,valid_count,relative_mse_improvement_pct,is_tabpfn_anchor
166,42,H,KNN,3.135059920026125,3.2221439529445712,0.6635598959735292,1.7637651398991538,0.6136194841674089,9.666666666666666,,,3,,False
166,42,H,LightGBM,1.7198043597113266,1.5998268792601107,0.39269229345782686,1.3059005914097463,0.7906121326122834,7.0,,,3,,False
166,42,H,LinearRegression,0.08971983493303183,0.0948608232049821,0.019399498038325167,0.29829989858130807,0.9889036064709978,2.0,,,3,,False
166,42,H,MLP,0.6520021973650415,0.6589077313159283,0.08574078082692588,0.806287238790571,0.9201726227311826,4.0,,,3,,False
166,42,H,RandomForest,1.5889138597761183,1.3472965536794514,0.517659804847041,1.2500537997277748,0.8105129783292132,6.333333333333333,,,3,,False
166,42,H,Ridge,0.08384110951038566,0.0914749998417896,0.014112511504140529,0.2888297402369762,0.9895400339466532,1.0,,,3,,False
166,42,H,SVR,1.804020811533335,1.731343230038671,0.12891229026862902,1.3425777897926123,0.7765227678869357,7.333333333333333,,,3,,False
166,42,H,XGBoost,2.3724099656613533,2.4886027990021446,0.34784453519327174,1.5373933548789662,0.7118201535333967,9.333333333333334,,,3,,False
167,41,A,AutoGluon,0.2869573643224816,0.2889630561990614,0.09782296637479743,0.5288488364435389,0.9641123698652764,3.0,,,6,,False
167,41,A,CatBoost,1.6815920502409236,1.8548237035734092,0.599890772883665,1.2770583912179625,0.7937907931607008,5.833333333333333,,,6,,False
167,41,A,DeepSetModel-MC,8.712926696171285,9.183400389486023,1.4976079414502377,2.9421873901501776,-0.07222661168174326,11.0,200.0,5.0,6,,False
167,41,A,FixedRidgeLambda1,0.05042457509452791,0.03371209829464525,0.03579868393979631,0.21501540754177748,0.9938268759661754,1.3333333333333333,,,6,,False
167,41,A,KNN,3.039635079868044,3.223018843110084,0.42649904544481165,1.7397184483386294,0.6200430420921966,9.5,,,6,,False
167,41,A,LightGBM,1.6660045314243777,1.7683340658969278,0.5327396809581981,1.2744729025585417,0.7974826679571336,5.833333333333333,,,6,,False
167,41,A,LinearRegression,0.0522450439801063,0.03344609221616405,0.03704057540007834,0.2186248174993668,0.9936139983159255,1.6666666666666667,,,6,,False
167,41,A,MLP,0.6717330741106474,0.6073358938939089,0.1707418058465491,0.8143037037506021,0.9159245393201046,4.0,,,6,,False
167,41,A,RandomForest,2.7197133113307896,2.6582311529438654,0.7010077870475846,1.6375856097326935,0.665606857647531,8.833333333333334,,,6,,False
167,41,A,Ridge,0.05042457509452791,0.03371209829464525,0.03579868393979631,0.21501540754177748,0.9938268759661754,1.3333333333333333,,,6,,False
167,41,A,SVR,1.7630281963100949,1.7851184166493628,0.39265058483790627,1.3207103514383973,0.7823216767145166,6.5,,,6,,False
167,41,A,XGBoost,2.8112883325693105,2.8426428832272794,1.192294343251539,1.6436773533858229,0.6598412500863938,8.5,,,6,,False
167,41,C,AutoGluon,0.4072118418029714,0.37002731180650705,0.2224339644354351,0.6166069879650175,0.9199866080312865,3.0,,,6,,False
167,41,C,CatBoost,1.164363037222412,1.128238187918676,0.5057377465909716,1.0566222468454813,0.765777149950809,5.166666666666667,,,6,,False
167,41,C,DeepSetModel-MC,5.727900442668734,5.745268663382844,3.208027785151333,2.3066037654268676,-0.05659725549787553,10.833333333333334,200.0,5.0,6,,False
167,41,C,FixedRidgeLambda1,0.14032713505185065,0.12636835920734701,0.05727706995918472,0.3678220374740009,0.9704278396058575,1.5,,,6,,False
167,41,C,KNN,2.072140240905987,1.8951340147846683,0.8974851189370736,1.4110277689860407,0.5639222627728335,8.666666666666666,,,6,,False
167,41,C,LightGBM,1.5970921618529201,1.6038047852500954,0.23071723330157207,1.2609970625302054,0.5884354515846167,6.666666666666667,,,6,,False
167,41,C,LinearRegression,0.13962487324497844,0.12685686194919396,0.05219576732096048,0.367964935175983,0.9699230073204631,1.5,,,6,,False
167,41,C,MLP,2.183805196137719,1.9543107985285673,1.0504028866354753,1.4451227170692016,0.3994758104678024,7.833333333333333,,,6,,False
167,41,C,RandomForest,1.2888159970411768,1.329692538259216,0.7228893638728335,1.093828582390039,0.7600534689397938,6.333333333333333,,,6,,False
167,41,C,Ridge,0.14032713505185065,0.12636835920734701,0.05727706995918472,0.3678220374740009,0.9704278396058575,1.5,,,6,,False
167,41,C,SVR,1.3269874671971553,1.1425105576531338,0.9939006822004072,1.0744359805657788,0.7824672293102911,5.833333333333333,,,6,,False
167,41,C,XGBoost,2.1292725863955484,2.25935384446087,0.4980422232882601,1.4490277528034712,0.5087256234334956,8.666666666666666,,,6,,False
167,42,E,AutoGluon,0.4159589983163827,0.4162617042474409,0.18208007090872122,0.6339564433869903,0.9608629384598432,3.3333333333333335,,,3,,False
167,42,E,CatBoost,2.1330815943227357,1.86218696028982,0.874291820955232,1.4408772988373058,0.7972466819449954,5.333333333333333,,,3,,False
167,42,E,DeepSetModel-MC,10.480755308812023,11.16468867459016,1.4885003368899288,3.2317098709085266,-0.013947505000975366,11.0,200.0,5.0,3,,False
167,42,E,FixedRidgeLambda1,0.0306628193063347,0.0220714944738342,0.01917709463269701,0.16981714948548587,0.9970746259785024,1.6666666666666667,,,3,,False
167,42,E,KNN,3.824202991654738,4.241669124978617,0.9752768500980997,1.9439890827868773,0.63452762429907,9.666666666666666,,,3,,False
167,42,E,LightGBM,2.484233983363277,2.363061085537968,0.3603042007788887,1.5734550192471033,0.7586384603894997,6.333333333333333,,,3,,False
167,42,E,LinearRegression,0.029140743919597468,0.0208422210693545,0.016472560940041587,0.16653655688085903,0.9972202200221753,1.3333333333333333,,,3,,False
167,42,E,MLP,0.6427034982793103,0.5724693365407625,0.20053265644556195,0.7954774481375461,0.9374126215235047,3.6666666666666665,,,3,,False
167,42,E,RandomForest,3.0610828178235203,3.042949795692086,0.9413089034285362,1.7354448719588291,0.7080918467734844,7.333333333333333,,,3,,False
167,42,E,Ridge,0.0306628193063347,0.0220714944738342,0.01917709463269701,0.16981714948548587,0.9970746259785024,1.6666666666666667,,,3,,False
167,42,E,SVR,3.6262233848628918,3.407207628785567,1.730401567714307,1.8671269868714369,0.6591186069989597,8.333333333333334,,,3,,False
167,42,E,XGBoost,3.103877618585628,2.9919796056929338,0.9081884592887426,1.7492176494883187,0.7031155561887851,8.0,,,3,,False
167,42,G,AutoGluon,25.281875280995042,30.97069406823817,13.14592036226566,4.883654484253562,-0.2762331632044785,4.0,,,3,,False
167,42,G,CatBoost,26.739955858530617,25.66581870901407,18.812173338480314,4.92224857805883,-0.3816277224052813,4.0,,,3,,False
167,42,G,DeepSetModel-MC,35.20816358069811,34.82641674167973,2.0041572633083558,5.93205549411131,-0.7878031915163378,5.666666666666667,200.0,5.0,3,,False
167,42,G,FixedRidgeLambda1,71.72086467724527,68.00377291046296,29.277913353799732,8.34960105538068,-2.6701294181199935,7.333333333333333,,,3,,False
167,42,G,KNN,279.19059814204417,224.1753773141332,290.89179171972705,14.593347125635097,-13.472539196603634,8.333333333333334,,,3,,False
167,42,G,LightGBM,134.95387624698614,133.0231169089768,9.049454807462876,11.612650646464596,-5.854290490698816,9.333333333333334,,,3,,False
167,42,G,LinearRegression,72.44697083344813,68.56577622781607,29.604650190999635,8.391668084855677,-2.7072104301172644,8.333333333333334,,,3,,False
167,42,G,MLP,3351.9938856342364,3034.446237456811,1358.3228323361573,57.11981492310776,-170.3804086188295,11.0,,,3,,False
167,42,G,RandomForest,31.56974480474908,22.461781574893344,26.1320835385554,5.300069490400179,-0.6248270192798796,4.0,,,3,,False
167,42,G,Ridge,71.72086467724527,68.00377291046296,29.277913353799732,8.34960105538068,-2.6701294181199935,7.333333333333333,,,3,,False
167,42,G,SVR,5.075711443134475,4.831952677049282,0.438302756630391,2.251565724922306,0.7422527256311898,1.0,,,3,,False
167,42,G,XGBoost,14.738210230331703,15.97185674836501,2.2547664051391356,3.831159170289322,0.25421891142137376,3.0,,,3,,False
167,42,H,AutoGluon,0.35118869721211343,0.3952079274666004,0.11889013948609863,0.5862322703432455,0.9772757825447397,3.3333333333333335,,,3,,False
167,42,H,CatBoost,1.7285659215723648,1.801255123646582,0.2141481336964184,1.31301219591848,0.8864667857208096,6.0,,,3,,False
167,42,H,DeepSetModel-MC,15.375808404375737,15.402099778655176,1.8222271847127955,3.9165841127960945,-0.008596894463157867,11.0,200.0,5.0,3,,False
167,42,H,FixedRidgeLambda1,0.05736836003172103,0.0543002527120394,0.005576097014723315,0.23933311163753557,0.9961732641106625,1.0,,,3,,False
167,42,H,KNN,2.9525197400225096,2.994829287006171,0.22890553711624828,1.7174184954865896,0.805368350286876,10.0,,,3,,False
167,42,H,LightGBM,1.6694543624029212,1.747715868617964,0.37072453226692254,1.2864949005962254,0.887555552449934,5.666666666666667,,,3,,False
167,42,H,LinearRegression,0.061154772787158335,0.0590954139814934,0.006817216194792596,0.24704375321918082,0.9959206295684512,2.0,,,3,,False
167,42,H,MLP,0.5711597238501785,0.5788400739922371,0.24490143952442864,0.7432988635571393,0.9626292799255453,3.6666666666666665,,,3,,False
167,42,H,RandomForest,1.8359606826540766,1.7603863984048242,0.17957018653216375,1.353920481753151,0.8784032739508888,6.333333333333333,,,3,,False
167,42,H,Ridge,0.05736836003172103,0.0543002527120394,0.005576097014723315,0.23933311163753557,0.9961732641106625,1.0,,,3,,False
167,42,H,SVR,2.683956311361148,2.808348280542686,0.33007962322004175,1.6361414689123068,0.823989119568906,9.0,,,3,,False
167,42,H,XGBoost,2.1209923110953826,2.262935857690493,0.2710974852725061,1.4542966434310163,0.8584408650287599,8.0,,,3,,False
168,41,A,AutoGluon,0.30227238896324976,0.30459066875722574,0.05214348538594592,0.548026444709832,0.9573018158598522,3.0,,,6,,False
168,41,A,CatBoost,1.7505865920078136,1.6830389988707057,0.339496241066407,1.31793751624067,0.7546568927837526,5.833333333333333,,,6,,False
168,41,A,DeepSetModel-MC,7.356580799855775,7.227431237877228,1.5566175618003222,2.699537801888489,-0.015657493831428632,11.0,200.0,5.0,6,,False
168,41,A,FixedRidgeLambda1,0.12449300166289706,0.1166915471039566,0.06398453383085512,0.3418043737554779,0.9811147908063599,1.5,,,6,,False
168,41,A,KNN,3.67235544632963,3.386063743152211,0.7628055194281756,1.908392967757478,0.4863662207436197,10.0,,,6,,False
168,41,A,LightGBM,1.8128329813008561,1.802258630694166,0.4551669914852536,1.33762051092782,0.7459425575433127,5.833333333333333,,,6,,False
168,41,A,LinearRegression,0.1256877176696427,0.11851136843017329,0.0670178839497857,0.34249055614196483,0.980901804022705,1.5,,,6,,False
168,41,A,MLP,0.9078035521762874,0.8192076372111261,0.48579773091124917,0.9292846471997026,0.8748959597742437,4.0,,,6,,False
168,41,A,RandomForest,2.390601939462307,2.421077228370785,0.26722013939383743,1.5441317138201127,0.6602304527515988,7.833333333333333,,,6,,False
168,41,A,Ridge,0.12449300166289706,0.1166915471039566,0.06398453383085512,0.3418043737554779,0.9811147908063599,1.5,,,6,,False
168,41,A,SVR,2.112233861450856,2.300293706840904,0.5765997981380905,1.4410374232608534,0.710524898719826,7.0,,,6,,False
168,41,A,XGBoost,2.7579733009224134,2.7310850432768268,0.5083389081770723,1.6546967316426535,0.6099309180695601,8.5,,,6,,False
168,41,C,AutoGluon,0.2939685649802241,0.289138320521155,0.028289753470220072,0.5417740705258743,0.8729994582495305,3.0,,,3,,False
168,41,C,CatBoost,0.7423874057673049,0.6842300554943873,0.30681400888978755,0.8494262380763055,0.6778212137577508,5.666666666666667,,,3,,False
168,41,C,DeepSetModel-MC,2.466334400186163,2.7325796308008856,0.6591150696589191,1.560223284261646,-0.025393008599441533,10.666666666666666,200.0,5.0,3,,False
168,41,C,FixedRidgeLambda1,0.1103492350073997,0.1203765557934287,0.017618630534260313,0.33144402288869074,0.9509564207560434,1.3333333333333333,,,3,,False
168,41,C,KNN,0.7983821050432999,0.8349110753651071,0.21887109361263682,0.8875915819929023,0.6670307185998738,6.0,,,3,,False
168,41,C,LightGBM,1.0937056836722956,1.1133914304081598,0.10767577191622976,1.0449454701297494,0.5189610318544237,8.333333333333334,,,3,,False
168,41,C,LinearRegression,0.1122646845784628,0.1230333508394025,0.020446140440952457,0.33407393337024255,0.9500956393045333,1.6666666666666667,,,3,,False
168,41,C,MLP,2.389746210422703,1.868125550637738,0.9170381966449507,1.52830130340513,-0.12430878494765545,10.333333333333334,,,3,,False
168,41,C,RandomForest,0.6903015291221192,0.5629376966738834,0.2535396028322007,0.8221453657049143,0.6761668934424203,5.333333333333333,,,3,,False
168,41,C,Ridge,0.1103492350073997,0.1203765557934287,0.017618630534260313,0.33144402288869074,0.9509564207560434,1.3333333333333333,,,3,,False
168,41,C,SVR,0.6587132325325705,0.6641523663003749,0.12127861246267026,0.8092795678663367,0.7202205737516039,5.0,,,3,,False
168,41,C,XGBoost,1.2961215600143339,1.4289105664690136,0.2796509181093344,1.1337184634949429,0.42145147615787026,8.666666666666666,,,3,,False
168,41,D,AutoGluon,0.3484480430884211,0.306481497750135,0.16366320690328204,0.5769924705919601,0.9518749037040811,3.0,,,6,,False
168,41,D,CatBoost,1.5391827926861208,1.525656559773982,0.8366223700066489,1.1979206958022564,0.8115671274654298,5.5,,,6,,False
168,41,D,DeepSetModel-MC,8.433196802465556,8.730688377999472,4.314631690084687,2.8149016344324544,-0.00806920222462545,11.0,200.0,5.0,6,,False
168,41,D,FixedRidgeLambda1,0.09140267395370587,0.08903877582212325,0.04368651535761699,0.2946451672965908,0.988415488114735,1.0,,,6,,False
168,41,D,KNN,2.652228980611106,2.4519330003189235,1.4836012283818243,1.5733686055066611,0.6807267293067628,8.833333333333334,,,6,,False
168,41,D,LightGBM,1.4240382481394729,1.517787328790051,0.5530091867859559,1.1730171534957186,0.8156966865976188,5.833333333333333,,,6,,False
168,41,D,LinearRegression,0.09628867506892923,0.09494873647277235,0.047224495671478975,0.30192578096858114,0.9879382877486041,2.0,,,6,,False
168,41,D,MLP,0.9810903440754251,1.0507339920845946,0.19430453846379098,0.9861477778770661,0.8496804160381678,4.666666666666667,,,6,,False
168,41,D,RandomForest,2.3721793896023695,2.493104835214818,1.235036772457692,1.4909883942315172,0.7145961728778828,8.333333333333334,,,6,,False
168,41,D,Ridge,0.09140267395370587,0.08903877582212325,0.04368651535761699,0.2946451672965908,0.988415488114735,1.0,,,6,,False
168,41,D,SVR,1.6160171904290521,1.6200102068156763,0.9904043661827783,1.2160441039051013,0.8155142898123288,6.0,,,6,,False
168,41,D,XGBoost,3.206410126164553,2.925919400482795,1.8601041802114902,1.7233571707988513,0.6238663436714178,9.833333333333334,,,6,,False
168,42,B,AutoGluon,0.20548671072555869,0.2079357067524363,0.005073981912180328,0.4532832254739276,0.9692363527931845,3.6666666666666665,,,3,,False
168,42,B,CatBoost,0.5013924530440911,0.5487179082395605,0.24739872651783718,0.6912555214996233,0.9300808845178464,5.333333333333333,,,3,,False
168,42,B,DeepSetModel-MC,7.228821532335329,7.539074178879321,1.6515683300225226,2.6763774176279402,-0.03725150942467783,11.0,200.0,5.0,3,,False
168,42,B,FixedRidgeLambda1,0.07133772429971147,0.0642001143271623,0.03385367224601706,0.2621053942716925,0.9892014593805533,1.6666666666666667,,,3,,False
168,42,B,KNN,3.015399051709189,2.768735465281956,0.44977413417441003,1.7333886128990164,0.557859664421787,10.0,,,3,,False
168,42,B,LightGBM,0.8889958446186091,1.0211214300797518,0.24674874342336603,0.9361490897196686,0.8731482249974133,8.0,,,3,,False
168,42,B,LinearRegression,0.07002469730513973,0.0624138265600182,0.03173336728938856,0.26017359915749055,0.9894273294209311,1.3333333333333333,,,3,,False
168,42,B,MLP,0.5787954783905156,0.552160599267409,0.06880933199281698,0.7599126295488565,0.9150201084922123,6.0,,,3,,False
168,42,B,RandomForest,0.18381386686309695,0.1801649854245877,0.050029638879522505,0.4260661424667034,0.9733184385271662,3.3333333333333335,,,3,,False
168,42,B,Ridge,0.07133772429971147,0.0642001143271623,0.03385367224601706,0.2621053942716925,0.9892014593805533,1.6666666666666667,,,3,,False
168,42,B,SVR,1.6799700315038886,1.9110787866599457,0.5881218346450378,1.2810802817026608,0.7641649382824037,9.0,,,3,,False
168,42,B,XGBoost,0.6502119616245635,0.6388171793894015,0.08838007279966834,0.8051247478711935,0.9041030749243807,6.666666666666667,,,3,,False
168,42,C,AutoGluon,0.4017316601807808,0.36719325523464574,0.1908219537578687,0.617538643779748,0.9327964435936588,3.0,,,6,,False
168,42,C,CatBoost,1.2816628708356732,1.0789440689442928,0.9201230109826619,1.071738806608455,0.8212094747536139,5.333333333333333,,,6,,False
168,42,C,DeepSetModel-MC,6.761597736076934,6.186779876892804,3.0830920823930605,2.5477131849849335,-0.020661925930383667,10.833333333333334,200.0,5.0,6,,False
168,42,C,FixedRidgeLambda1,0.13352210820685048,0.1027570537536647,0.07886932430547675,0.354918200089974,0.9722222416322165,1.3333333333333333,,,6,,False
168,42,C,KNN,2.027863468285663,1.7268387339479414,1.4599618782733623,1.352213518965809,0.7191650149332595,8.833333333333334,,,6,,False
168,42,C,LightGBM,1.6052797789157303,1.416396856770385,0.5928909311932101,1.2494514915944446,0.7409098658168931,7.5,,,6,,False
168,42,C,LinearRegression,0.13473198094772013,0.10315002711297519,0.07913423376990347,0.3565699898563866,0.972049699987582,1.6666666666666667,,,6,,False
168,42,C,MLP,2.051376744357384,1.8032497449834688,0.9285267020283895,1.4045211943734568,0.6121405158218532,7.666666666666667,,,6,,False
168,42,C,RandomForest,1.2881238309614704,1.0081685877876165,1.0247484935430173,1.0607028511767647,0.8245686713454924,5.166666666666667,,,6,,False
168,42,C,Ridge,0.13352210820685048,0.1027570537536647,0.07886932430547675,0.354918200089974,0.9722222416322165,1.3333333333333333,,,6,,False
168,42,C,SVR,1.5529285433263282,1.2057590197045296,1.1610944130273912,1.1834182330125838,0.7850756342158035,6.333333333333333,,,6,,False
168,42,C,XGBoost,1.8904621010234797,1.6718533500794224,1.1611868671535044,1.3271588105970533,0.721801073360867,8.333333333333334,,,6,,False
168,42,D,AutoGluon,0.34109082736020185,0.28142377439134775,0.1708709185958181,0.5686483476215367,0.9675883444896608,3.0,,,6,,False
168,42,D,CatBoost,1.6923811712539927,1.7292357975499086,0.3364569924606797,1.2951597718551877,0.8338274952343466,5.833333333333333,,,6,,False
168,42,D,DeepSetModel-MC,11.924037630204362,10.811429242430258,3.9717514239597,3.413786169110391,-0.09761090036399249,11.0,200.0,5.0,6,,False
168,42,D,FixedRidgeLambda1,0.06523535862825745,0.0634811402619122,0.03891209507853231,0.24512179781071822,0.9928852836128784,1.3333333333333333,,,6,,False
168,42,D,KNN,3.2366775811415995,3.176098351199119,0.6776503131822942,1.7909460263760948,0.682382421328938,9.0,,,6,,False
168,42,D,LightGBM,1.6318760775743926,1.618309887480112,0.30419509085971563,1.2728780364430623,0.836601738275216,5.666666666666667,,,6,,False
168,42,D,LinearRegression,0.06610928751252605,0.06521185386878045,0.037986232304973964,0.24735751898236358,0.9928243569681703,1.6666666666666667,,,6,,False
168,42,D,MLP,0.5684963917500564,0.6068715363917334,0.17292417220229842,0.7461302679123697,0.9425639748395521,4.0,,,6,,False
168,42,D,RandomForest,2.6979396704142378,2.688011978134044,0.6110616959056141,1.63337364202422,0.7317180987234903,8.166666666666666,,,6,,False
168,42,D,Ridge,0.06523535862825745,0.0634811402619122,0.03891209507853231,0.24512179781071822,0.9928852836128784,1.3333333333333333,,,6,,False
168,42,D,SVR,2.674712348704082,1.9773233867198003,1.4129199602822393,1.5912467042915361,0.7630713536692002,7.666666666666667,,,6,,False
168,42,D,XGBoost,3.0614367331840904,2.9521523858068575,0.5081934619946096,1.744724105348612,0.6848517536129332,8.666666666666666,,,6,,False
168,42,F,AutoGluon,0.08458367463605264,0.1010099976138432,0.02950846803298553,0.2874352609765428,0.0,3.3333333333333335,,,3,,False
168,42,F,CatBoost,0.19650161027903632,0.2054398271203191,0.023274463688506976,0.44274926399398234,0.0,7.333333333333333,,,3,,False
168,42,F,DeepSetModel-MC,0.028162759067017668,0.024810745640437,0.0066918183978920175,0.16706868255904483,0.0,1.0,200.0,5.0,3,,False
168,42,F,FixedRidgeLambda1,0.07398093008709163,0.0734947769733446,0.0023267676848018276,0.2719720350455673,0.0,2.3333333333333335,,,3,,False
168,42,F,KNN,0.2147456228695509,0.1983899767615733,0.03624649230354818,0.4623475001099389,0.0,8.0,,,3,,False
168,42,F,LightGBM,0.33931891276178033,0.3550368582894271,0.04303923909834936,0.5817021384174454,0.0,9.666666666666666,,,3,,False
168,42,F,LinearRegression,0.07477920651889637,0.0742780720601126,0.002317582325593163,0.2734360795125965,0.0,3.3333333333333335,,,3,,False
168,42,F,MLP,0.7926289674956788,0.7092740962663235,0.1470038252967259,0.8878572134302304,0.0,11.0,,,3,,False
168,42,F,RandomForest,0.12075845786366603,0.1199738025475922,0.00780283954801519,0.3473826977235441,0.0,5.666666666666667,,,3,,False
168,42,F,Ridge,0.07398093008709163,0.0734947769733446,0.0023267676848018276,0.2719720350455673,0.0,2.3333333333333335,,,3,,False
168,42,F,SVR,0.13604749615798253,0.1196729214337561,0.045749563236161424,0.3655368200767167,0.0,5.333333333333333,,,3,,False
168,42,F,XGBoost,0.2755536706167563,0.2359598316704568,0.07158290568291369,0.5221471864290638,0.0,9.0,,,3,,False
168,42,G,AutoGluon,0.8169437806579237,0.7822892690938159,0.4428699844913983,0.8801869838016327,0.858152463890971,1.6666666666666667,,,3,,False
168,42,G,CatBoost,3.064173459274063,2.794040771086139,0.483775516443341,1.7469817000585923,0.4136807642959983,6.333333333333333,,,3,,False
168,42,G,DeepSetModel-MC,5.726536482258969,5.562509397378407,1.7498516992875548,2.3742518235113943,-0.053326720713821905,8.0,200.0,5.0,3,,False
168,42,G,FixedRidgeLambda1,1.0056644436375024,1.0987078343406331,0.4696565184749958,0.9817307375497637,0.8076283511535131,2.0,,,3,,False
168,42,G,KNN,5.1029837354604926,5.369803424838831,1.7543134150473916,2.234917464994545,-0.04953291601163401,7.0,,,3,,False
168,42,G,LightGBM,7.68324405491725,9.60317361658138,3.6391806463962495,2.7073443907182315,-0.6524697401776528,8.333333333333334,,,3,,False
168,42,G,LinearRegression,1.0107695279660718,1.1106694244759645,0.4706771239231556,0.9842615292601646,0.8063884397039284,3.0,,,3,,False
168,42,G,MLP,12.848387141497788,12.709788272260296,2.7930394576240656,3.570253272710277,-1.6560287895640353,10.666666666666666,,,3,,False
168,42,G,RandomForest,3.09845199087902,3.293185027545109,0.6033398694237608,1.7543711086891436,0.41476510004105593,6.0,,,3,,False
168,42,G,Ridge,1.0056644436375024,1.0987078343406331,0.4696565184749958,0.9817307375497637,0.8076283511535131,2.0,,,3,,False
168,42,G,SVR,1.2611324754093651,1.2332337854946755,0.5577391945205328,1.103801421260512,0.7756211037879566,3.3333333333333335,,,3,,False
168,42,G,XGBoost,15.683266875272844,6.980773320449482,15.70438569186172,3.6527645662739463,-2.0367999179598937,9.666666666666666,,,3,,False
169,42,A,AutoGluon,0.1902811233451828,0.1803060231817045,0.05874471760829745,0.43278089969358313,0.9845114331174755,3.0,,,3,,False
169,42,A,CatBoost,1.9534164433198449,1.826167306227773,0.756577301460711,1.3802144025335554,0.8430728593774116,6.0,,,3,,False
169,42,A,DeepSetModel-MC,12.874548504816994,13.242017909285632,2.807000554765146,3.5733718914531543,-0.0633897110333631,11.0,200.0,5.0,3,,False
169,42,A,FixedRidgeLambda1,0.030280364426954063,0.025027637297663,0.010972010280698488,0.17223468424895824,0.9973973050536532,1.6666666666666667,,,3,,False
169,42,A,KNN,3.2560184427128385,2.9864431598675183,1.224171966041153,1.7835694985811845,0.7377859284147799,9.0,,,3,,False
169,42,A,LightGBM,1.8970751076952874,1.7960939959148978,0.6478492954973141,1.364006926605765,0.8464390989348655,5.666666666666667,,,3,,False
169,42,A,LinearRegression,0.028852964943788296,0.0232021702169795,0.013137859441714675,0.1671227310888229,0.9975089625147845,1.3333333333333333,,,3,,False
169,42,A,MLP,0.7919418479487353,0.8599520781541795,0.3334844634114244,0.8750153444361795,0.9293505112951571,4.0,,,3,,False
169,42,A,RandomForest,2.9724054429239506,2.6243735588304795,0.6945709095039506,1.7166203249917915,0.7541428969185374,9.0,,,3,,False
169,42,A,Ridge,0.030280364426954063,0.025027637297663,0.010972010280698488,0.17223468424895824,0.9973973050536532,1.6666666666666667,,,3,,False
169,42,A,SVR,2.019912276307704,2.136378596783484,0.5618056984651847,1.4114405424902792,0.8347542174722404,6.333333333333333,,,3,,False
169,42,A,XGBoost,3.077024382636376,3.3198465490537084,0.7112038305372866,1.7457759741084506,0.7460609426072781,9.0,,,3,,False
169,42,B,AutoGluon,0.21904540068474856,0.1496069775464439,0.1749115800297705,0.4441739264388849,0.9489690923964206,3.0,,,3,,False
169,42,B,CatBoost,0.6002523347566174,0.3931551627719153,0.44326614919861823,0.7421615853502198,0.8586267478617557,5.666666666666667,,,3,,False
169,42,B,DeepSetModel-MC,3.9767235713879123,3.306499676914518,1.4158088676277565,1.9744789042242505,-0.018854659435215197,11.0,200.0,5.0,3,,False
169,42,B,FixedRidgeLambda1,0.042459683105429934,0.0369559578643312,0.010358432779725597,0.2050902881709836,0.9888422863945857,1.6666666666666667,,,3,,False
169,42,B,KNN,1.0964839460580957,0.9457386272211464,0.39541207983789356,1.036387902982653,0.7193234144429587,9.666666666666666,,,3,,False
169,42,B,LightGBM,0.7093653209869829,0.6059768999744606,0.25117480989400975,0.8339446572143366,0.8176136595655045,7.0,,,3,,False
169,42,B,LinearRegression,0.041275048663617836,0.0379367983693933,0.00741878162633507,0.2026371237852387,0.9890107462709493,1.3333333333333333,,,3,,False
169,42,B,MLP,0.6387052877906408,0.62291726307592,0.08466706108135749,0.7980348205952753,0.8220454764923399,6.666666666666667,,,3,,False
169,42,B,RandomForest,0.5092634570838978,0.3365121727860699,0.3310962591684817,0.6906660841148252,0.8777622696657836,4.666666666666667,,,3,,False
169,42,B,Ridge,0.042459683105429934,0.0369559578643312,0.010358432779725597,0.2050902881709836,0.9888422863945857,1.6666666666666667,,,3,,False
169,42,B,SVR,0.8705212564480824,0.5861430709373396,0.5729021762292974,0.9021333809592688,0.7919256545327998,8.0,,,3,,False
169,42,B,XGBoost,0.7804170757468304,0.8319588881242214,0.24353502953083506,0.875647032247446,0.7935728714889732,7.333333333333333,,,3,,False
169,42,D,AutoGluon,0.31791621227301436,0.2887558771056123,0.15252772619867602,0.5500242584591604,0.9536650978453073,3.0,,,9,,False
169,42,D,CatBoost,1.484031707797275,1.4102217620408564,1.060160369432393,1.1384849860311523,0.8267977413099833,5.222222222222222,,,9,,False
169,42,D,DeepSetModel-MC,8.033191122979439,8.380010350592807,4.389291606136308,2.733080975287981,-0.05552189124421665,11.0,200.0,5.0,9,,False
169,42,D,FixedRidgeLambda1,0.08746306124795059,0.0948592818811432,0.05221975406830674,0.28176811708249655,0.9879006492704954,1.4444444444444444,,,9,,False
169,42,D,KNN,3.1894853100447933,3.307352709983816,2.133450409107573,1.6770049182831168,0.6167878796896799,9.333333333333334,,,9,,False
169,42,D,LightGBM,1.479469684941961,1.5170012807773343,0.8084804986022843,1.1694761995544516,0.8076255293349264,6.0,,,9,,False
169,42,D,LinearRegression,0.08720434312497735,0.0940263627580638,0.053423751300093185,0.2809295577528139,0.9878219444587022,1.5555555555555556,,,9,,False
169,42,D,MLP,0.8044521769423869,0.8496723016571861,0.17153222651491387,0.8918266419765286,0.8498016150958396,5.888888888888889,,,9,,False
169,42,D,RandomForest,2.0449608799539,2.0577293985599563,1.5477467916508347,1.3102317620858999,0.773776895388811,7.0,,,9,,False
