suite_family,condition_name,condition_value,prior_regime,method,mean_rank_mse_betaX,median_rank_mse_betaX,win_rate_mse,top3_rate_mse,valid_count
ood_primary,n_train,178,E,RandomForest,7.0,7.0,0.0,0.0,3
ood_primary,n_train,178,F,RandomForest,3.1666666666666665,3.5,0.16666666666666666,0.5,6
ood_primary,n_train,179,G,RandomForest,6.333333333333333,6.0,0.0,0.3333333333333333,3
ood_primary,n_train,179,H,RandomForest,7.666666666666667,7.5,0.0,0.0,6
ood_primary,n_train,180,E,RandomForest,8.0,8.0,0.0,0.0,3
ood_primary,n_train,181,E,RandomForest,6.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,182,F,RandomForest,1.6666666666666667,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,182,G,RandomForest,7.666666666666667,8.0,0.0,0.0,3
ood_primary,n_train,182,H,RandomForest,7.666666666666667,8.0,0.0,0.0,3
ood_primary,n_train,185,G,RandomForest,6.333333333333333,6.0,0.0,0.0,3
ood_primary,n_train,186,E,RandomForest,9.0,9.0,0.0,0.0,3
ood_primary,n_train,189,G,RandomForest,6.666666666666667,6.0,0.0,0.0,3
ood_primary,noise_features,0,E,Ridge,1.6466666666666667,2.0,0.42,1.0,150
ood_primary,noise_features,0,F,Ridge,1.7,1.0,0.5266666666666666,0.9533333333333334,150
ood_primary,noise_features,0,G,Ridge,3.2733333333333334,3.0,0.10666666666666667,0.62,150
ood_primary,noise_features,0,H,Ridge,1.6933333333333334,2.0,0.38666666666666666,1.0,150
ood_primary,n_train,131,G,Ridge,2.8333333333333335,2.0,0.3333333333333333,0.6666666666666666,6
ood_primary,n_train,134,E,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,134,F,Ridge,1.6666666666666667,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,137,F,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,137,H,Ridge,2.0,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,138,E,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
ood_primary,n_train,139,H,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,140,G,Ridge,3.0,3.0,0.0,0.6666666666666666,3
ood_primary,n_train,142,F,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,142,G,Ridge,2.0,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,142,H,Ridge,1.1666666666666667,1.0,0.8333333333333334,1.0,6
ood_primary,n_train,143,E,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,143,G,Ridge,3.6666666666666665,4.0,0.0,0.3333333333333333,3
ood_primary,n_train,144,G,Ridge,5.333333333333333,6.0,0.0,0.0,3
ood_primary,n_train,145,F,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,145,G,Ridge,4.0,5.0,0.0,0.3333333333333333,3
ood_primary,n_train,145,H,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,146,E,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,6
ood_primary,n_train,146,F,Ridge,1.6666666666666667,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,146,H,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,147,E,Ridge,1.8333333333333333,2.0,0.16666666666666666,1.0,6
ood_primary,n_train,147,F,Ridge,2.3333333333333335,2.0,0.0,1.0,3
ood_primary,n_train,147,G,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,148,E,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,148,G,Ridge,5.333333333333333,6.0,0.0,0.0,3
ood_primary,n_train,148,H,Ridge,2.0,2.0,0.0,1.0,6
ood_primary,n_train,149,E,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,149,F,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,149,G,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,150,E,Ridge,1.75,2.0,0.3333333333333333,1.0,12
ood_primary,n_train,150,F,Ridge,1.6666666666666667,1.0,0.6,0.9333333333333333,15
ood_primary,n_train,151,F,Ridge,3.4444444444444446,5.0,0.3333333333333333,0.4444444444444444,9
ood_primary,n_train,151,H,Ridge,1.5,1.5,0.5,1.0,6
ood_primary,n_train,152,G,Ridge,4.333333333333333,5.0,0.0,0.3333333333333333,3
ood_primary,n_train,152,H,Ridge,1.6666666666666667,1.5,0.5,1.0,6
ood_primary,n_train,153,E,Ridge,1.7777777777777777,2.0,0.3333333333333333,1.0,9
ood_primary,n_train,153,F,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,153,G,Ridge,3.0,3.5,0.16666666666666666,0.5,6
ood_primary,n_train,153,H,Ridge,2.0,2.0,0.16666666666666666,1.0,6
ood_primary,n_train,154,E,Ridge,2.0,2.0,0.0,1.0,6
ood_primary,n_train,154,F,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,154,G,Ridge,4.333333333333333,4.5,0.0,0.3333333333333333,6
ood_primary,n_train,154,H,Ridge,2.0,2.0,0.0,1.0,6
ood_primary,n_train,155,E,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,155,F,Ridge,1.5,1.5,0.5,1.0,6
ood_primary,n_train,155,G,Ridge,3.5,3.0,0.0,0.5833333333333334,12
ood_primary,n_train,155,H,Ridge,2.0,2.0,0.3333333333333333,1.0,6
ood_primary,n_train,156,E,Ridge,1.1666666666666667,1.0,0.8333333333333334,1.0,6
ood_primary,n_train,156,F,Ridge,2.3333333333333335,2.5,0.3333333333333333,0.8333333333333334,6
ood_primary,n_train,156,H,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,157,E,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,6
ood_primary,n_train,157,F,Ridge,1.8333333333333333,2.0,0.3333333333333333,1.0,6
ood_primary,n_train,157,G,Ridge,2.6666666666666665,2.5,0.16666666666666666,0.8333333333333334,6
ood_primary,n_train,157,H,Ridge,1.5,1.5,0.5,1.0,6
ood_primary,n_train,158,E,Ridge,1.6666666666666667,2.0,0.4166666666666667,1.0,12
ood_primary,n_train,158,F,Ridge,1.25,1.0,0.8333333333333334,1.0,12
ood_primary,n_train,158,G,Ridge,3.6666666666666665,4.0,0.1111111111111111,0.4444444444444444,9
ood_primary,n_train,158,H,Ridge,1.8333333333333333,2.0,0.16666666666666666,1.0,6
ood_primary,n_train,159,E,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,159,F,Ridge,1.6666666666666667,1.5,0.5,1.0,6
ood_primary,n_train,159,G,Ridge,3.0,2.5,0.16666666666666666,0.6666666666666666,6
ood_primary,n_train,160,E,Ridge,2.3333333333333335,2.0,0.0,1.0,3
ood_primary,n_train,160,G,Ridge,4.333333333333333,4.0,0.0,0.0,3
ood_primary,n_train,161,G,Ridge,5.333333333333333,5.0,0.0,0.0,3
ood_primary,n_train,161,H,Ridge,1.25,1.0,0.75,1.0,12
ood_primary,n_train,162,E,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,162,F,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,9
ood_primary,n_train,162,G,Ridge,3.2666666666666666,3.0,0.06666666666666667,0.8,15
ood_primary,n_train,162,H,Ridge,1.6666666666666667,2.0,0.4444444444444444,1.0,9
ood_primary,n_train,163,E,Ridge,1.6666666666666667,1.0,0.5555555555555556,1.0,9
ood_primary,n_train,163,F,Ridge,1.8888888888888888,2.0,0.2222222222222222,1.0,9
ood_primary,n_train,163,G,Ridge,2.6666666666666665,2.0,0.3333333333333333,0.7777777777777778,9
ood_primary,n_train,163,H,Ridge,2.0,2.0,0.0,1.0,6
ood_primary,n_train,164,E,Ridge,1.7777777777777777,2.0,0.3333333333333333,1.0,9
ood_primary,n_train,164,F,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,164,H,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
ood_primary,n_train,165,G,Ridge,3.6666666666666665,3.0,0.0,0.6666666666666666,6
ood_primary,n_train,165,H,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,166,E,Ridge,1.6,2.0,0.4,1.0,15
ood_primary,n_train,166,F,Ridge,1.5,1.5,0.5,1.0,6
ood_primary,n_train,166,G,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,166,H,Ridge,1.7777777777777777,2.0,0.3333333333333333,1.0,9
ood_primary,n_train,167,E,Ridge,2.0,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,167,G,Ridge,5.333333333333333,5.0,0.0,0.0,3
ood_primary,n_train,167,H,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,168,F,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,168,G,Ridge,1.6666666666666667,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,169,E,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,169,F,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,169,G,Ridge,2.6666666666666665,3.0,0.0,1.0,3
ood_primary,n_train,169,H,Ridge,1.4444444444444444,1.0,0.5555555555555556,1.0,9
ood_primary,n_train,170,E,Ridge,2.6666666666666665,3.0,0.0,1.0,3
ood_primary,n_train,170,G,Ridge,2.1666666666666665,2.0,0.3333333333333333,0.8333333333333334,6
ood_primary,n_train,170,H,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,171,F,Ridge,1.8888888888888888,2.0,0.3333333333333333,1.0,9
ood_primary,n_train,172,F,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,172,H,Ridge,1.8333333333333333,2.0,0.3333333333333333,1.0,6
ood_primary,n_train,174,E,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,174,F,Ridge,1.5,1.5,0.5,1.0,6
ood_primary,n_train,174,G,Ridge,2.0,2.0,0.0,1.0,3
ood_primary,n_train,174,H,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,175,G,Ridge,3.3333333333333335,3.0,0.0,0.6666666666666666,3
ood_primary,n_train,176,H,Ridge,2.6666666666666665,3.0,0.0,1.0,3
ood_primary,n_train,177,F,Ridge,1.6666666666666667,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,178,E,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,178,F,Ridge,1.5,1.5,0.5,1.0,6
ood_primary,n_train,179,G,Ridge,4.333333333333333,4.0,0.0,0.3333333333333333,3
ood_primary,n_train,179,H,Ridge,2.1666666666666665,2.0,0.16666666666666666,1.0,6
ood_primary,n_train,180,E,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,181,E,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,182,F,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,n_train,182,G,Ridge,4.0,4.0,0.0,0.3333333333333333,3
ood_primary,n_train,182,H,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,185,G,Ridge,2.6666666666666665,3.0,0.0,1.0,3
ood_primary,n_train,186,E,Ridge,1.0,1.0,1.0,1.0,3
ood_primary,n_train,189,G,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
ood_primary,noise_features,0,E,SVR,7.486666666666666,7.5,0.0,0.0,150
ood_primary,noise_features,0,F,SVR,5.466666666666667,5.0,0.03333333333333333,0.09333333333333334,150
ood_primary,noise_features,0,G,SVR,1.56,1.0,0.7933333333333333,0.88,150
ood_primary,noise_features,0,H,SVR,7.273333333333333,7.0,0.0,0.0,150
ood_primary,n_train,131,G,SVR,2.1666666666666665,2.0,0.5,0.8333333333333334,6
ood_primary,n_train,134,E,SVR,6.0,6.0,0.0,0.0,3
ood_primary,n_train,134,F,SVR,4.666666666666667,5.0,0.0,0.0,3
ood_primary,n_train,137,F,SVR,9.0,9.0,0.0,0.0,3
ood_primary,n_train,137,H,SVR,9.333333333333334,9.0,0.0,0.0,3
ood_primary,n_train,138,E,SVR,8.0,7.5,0.0,0.0,6
ood_primary,n_train,139,H,SVR,8.666666666666666,9.0,0.0,0.0,3
ood_primary,n_train,140,G,SVR,2.0,1.0,0.6666666666666666,0.6666666666666666,3
ood_primary,n_train,142,F,SVR,4.333333333333333,4.0,0.0,0.3333333333333333,3
ood_primary,n_train,142,G,SVR,2.3333333333333335,3.0,0.3333333333333333,1.0,3
ood_primary,n_train,142,H,SVR,6.833333333333333,7.0,0.0,0.0,6
ood_primary,n_train,143,E,SVR,7.0,7.0,0.0,0.0,3
ood_primary,n_train,143,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,144,G,SVR,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,145,F,SVR,5.333333333333333,5.0,0.0,0.0,3
ood_primary,n_train,145,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,145,H,SVR,9.333333333333334,10.0,0.0,0.0,3
ood_primary,n_train,146,E,SVR,6.666666666666667,6.5,0.0,0.0,6
ood_primary,n_train,146,F,SVR,3.6666666666666665,4.0,0.0,0.3333333333333333,3
ood_primary,n_train,146,H,SVR,5.0,5.0,0.0,0.0,3
ood_primary,n_train,147,E,SVR,8.166666666666666,8.5,0.0,0.0,6
ood_primary,n_train,147,F,SVR,6.666666666666667,6.0,0.0,0.0,3
ood_primary,n_train,147,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,148,E,SVR,6.0,7.0,0.0,0.0,3
ood_primary,n_train,148,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,148,H,SVR,8.0,8.5,0.0,0.0,6
ood_primary,n_train,149,E,SVR,7.333333333333333,7.0,0.0,0.0,3
ood_primary,n_train,149,F,SVR,5.333333333333333,5.0,0.0,0.0,3
ood_primary,n_train,149,G,SVR,2.0,1.0,0.6666666666666666,0.6666666666666666,3
ood_primary,n_train,150,E,SVR,7.083333333333333,7.5,0.0,0.0,12
ood_primary,n_train,150,F,SVR,5.4,5.0,0.0,0.13333333333333333,15
ood_primary,n_train,151,F,SVR,3.111111111111111,4.0,0.3333333333333333,0.4444444444444444,9
ood_primary,n_train,151,H,SVR,8.333333333333334,8.0,0.0,0.0,6
ood_primary,n_train,152,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,152,H,SVR,8.5,8.5,0.0,0.0,6
ood_primary,n_train,153,E,SVR,8.555555555555555,9.0,0.0,0.0,9
ood_primary,n_train,153,F,SVR,5.666666666666667,6.0,0.0,0.0,3
ood_primary,n_train,153,G,SVR,1.8333333333333333,1.0,0.8333333333333334,0.8333333333333334,6
ood_primary,n_train,153,H,SVR,7.5,8.0,0.0,0.0,6
ood_primary,n_train,154,E,SVR,7.0,7.5,0.0,0.0,6
ood_primary,n_train,154,F,SVR,5.0,5.0,0.0,0.0,3
ood_primary,n_train,154,G,SVR,1.1666666666666667,1.0,0.8333333333333334,1.0,6
ood_primary,n_train,154,H,SVR,7.166666666666667,7.5,0.0,0.0,6
ood_primary,n_train,155,E,SVR,9.0,9.0,0.0,0.0,3
ood_primary,n_train,155,F,SVR,6.333333333333333,6.5,0.0,0.0,6
ood_primary,n_train,155,G,SVR,1.3333333333333333,1.0,0.8333333333333334,0.9166666666666666,12
ood_primary,n_train,155,H,SVR,7.833333333333333,8.5,0.0,0.0,6
ood_primary,n_train,156,E,SVR,8.0,8.5,0.0,0.0,6
ood_primary,n_train,156,F,SVR,3.8333333333333335,4.5,0.16666666666666666,0.3333333333333333,6
ood_primary,n_train,156,H,SVR,6.666666666666667,5.0,0.0,0.0,3
ood_primary,n_train,157,E,SVR,7.5,7.5,0.0,0.0,6
ood_primary,n_train,157,F,SVR,7.833333333333333,8.0,0.0,0.0,6
ood_primary,n_train,157,G,SVR,2.8333333333333335,2.5,0.5,0.5,6
ood_primary,n_train,157,H,SVR,7.166666666666667,7.0,0.0,0.0,6
ood_primary,n_train,158,E,SVR,8.166666666666666,9.0,0.0,0.0,12
ood_primary,n_train,158,F,SVR,6.5,6.0,0.0,0.0,12
ood_primary,n_train,158,G,SVR,1.3333333333333333,1.0,0.8888888888888888,0.8888888888888888,9
ood_primary,n_train,158,H,SVR,5.5,5.0,0.0,0.0,6
ood_primary,n_train,159,E,SVR,8.0,8.0,0.0,0.0,3
ood_primary,n_train,159,F,SVR,6.166666666666667,6.5,0.0,0.0,6
ood_primary,n_train,159,G,SVR,2.1666666666666665,1.0,0.6666666666666666,0.6666666666666666,6
ood_primary,n_train,160,E,SVR,6.333333333333333,6.0,0.0,0.0,3
ood_primary,n_train,160,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,161,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,161,H,SVR,7.0,7.0,0.0,0.0,12
ood_primary,n_train,162,E,SVR,7.0,7.0,0.0,0.0,3
ood_primary,n_train,162,F,SVR,5.0,5.0,0.0,0.0,9
ood_primary,n_train,162,G,SVR,1.4,1.0,0.8666666666666667,0.8666666666666667,15
ood_primary,n_train,162,H,SVR,8.333333333333334,9.0,0.0,0.0,9
ood_primary,n_train,163,E,SVR,6.777777777777778,7.0,0.0,0.0,9
ood_primary,n_train,163,F,SVR,5.111111111111111,5.0,0.0,0.0,9
ood_primary,n_train,163,G,SVR,2.2222222222222223,1.0,0.6666666666666666,0.7777777777777778,9
ood_primary,n_train,163,H,SVR,8.0,8.0,0.0,0.0,6
ood_primary,n_train,164,E,SVR,6.666666666666667,7.0,0.0,0.0,9
ood_primary,n_train,164,F,SVR,9.0,9.0,0.0,0.0,3
ood_primary,n_train,164,H,SVR,7.833333333333333,8.0,0.0,0.0,6
ood_primary,n_train,165,G,SVR,1.0,1.0,1.0,1.0,6
ood_primary,n_train,165,H,SVR,5.666666666666667,4.0,0.0,0.0,3
ood_primary,n_train,166,E,SVR,8.133333333333333,8.0,0.0,0.0,15
ood_primary,n_train,166,F,SVR,4.0,4.0,0.0,0.0,6
ood_primary,n_train,166,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,166,H,SVR,6.777777777777778,7.0,0.0,0.0,9
ood_primary,n_train,167,E,SVR,8.333333333333334,9.0,0.0,0.0,3
ood_primary,n_train,167,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,167,H,SVR,9.0,9.0,0.0,0.0,3
ood_primary,n_train,168,F,SVR,4.0,4.0,0.0,0.3333333333333333,3
ood_primary,n_train,168,G,SVR,2.6666666666666665,3.0,0.3333333333333333,0.6666666666666666,3
ood_primary,n_train,169,E,SVR,7.0,8.0,0.0,0.0,3
ood_primary,n_train,169,F,SVR,5.0,5.0,0.0,0.0,3
ood_primary,n_train,169,G,SVR,1.3333333333333333,1.0,0.6666666666666666,1.0,3
ood_primary,n_train,169,H,SVR,6.777777777777778,7.0,0.0,0.0,9
ood_primary,n_train,170,E,SVR,9.0,9.0,0.0,0.0,3
ood_primary,n_train,170,G,SVR,1.8333333333333333,1.0,0.6666666666666666,0.8333333333333334,6
ood_primary,n_train,170,H,SVR,6.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,171,F,SVR,5.888888888888889,6.0,0.0,0.1111111111111111,9
ood_primary,n_train,172,F,SVR,9.0,9.0,0.0,0.0,3
ood_primary,n_train,172,H,SVR,5.833333333333333,5.0,0.0,0.0,6
ood_primary,n_train,174,E,SVR,6.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,174,F,SVR,5.833333333333333,5.5,0.0,0.0,6
ood_primary,n_train,174,G,SVR,2.6666666666666665,3.0,0.3333333333333333,0.6666666666666666,3
ood_primary,n_train,174,H,SVR,9.333333333333334,10.0,0.0,0.0,3
ood_primary,n_train,175,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,176,H,SVR,4.0,4.0,0.0,0.0,3
ood_primary,n_train,177,F,SVR,5.333333333333333,5.0,0.0,0.0,3
ood_primary,n_train,178,E,SVR,9.333333333333334,9.0,0.0,0.0,3
ood_primary,n_train,178,F,SVR,4.0,4.0,0.16666666666666666,0.3333333333333333,6
ood_primary,n_train,179,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,179,H,SVR,5.833333333333333,5.5,0.0,0.0,6
ood_primary,n_train,180,E,SVR,5.666666666666667,6.0,0.0,0.0,3
ood_primary,n_train,181,E,SVR,7.666666666666667,8.0,0.0,0.0,3
ood_primary,n_train,182,F,SVR,5.0,5.0,0.0,0.0,3
ood_primary,n_train,182,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,182,H,SVR,7.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,185,G,SVR,1.0,1.0,1.0,1.0,3
ood_primary,n_train,186,E,SVR,5.666666666666667,5.0,0.0,0.0,3
ood_primary,n_train,189,G,SVR,1.6666666666666667,1.0,0.6666666666666666,1.0,3
ood_primary,noise_features,0,E,XGBoost,8.393333333333333,8.5,0.0,0.0,150
ood_primary,noise_features,0,F,XGBoost,7.833333333333333,8.0,0.0,0.0,150
ood_primary,noise_features,0,G,XGBoost,6.666666666666667,7.0,0.0,0.20666666666666667,150
ood_primary,noise_features,0,H,XGBoost,8.886666666666667,9.0,0.0,0.0,150
ood_primary,n_train,131,G,XGBoost,7.166666666666667,9.0,0.0,0.3333333333333333,6
ood_primary,n_train,134,E,XGBoost,7.666666666666667,8.0,0.0,0.0,3
ood_primary,n_train,134,F,XGBoost,8.333333333333334,8.0,0.0,0.0,3
ood_primary,n_train,137,F,XGBoost,7.0,7.0,0.0,0.0,3
ood_primary,n_train,137,H,XGBoost,9.0,9.0,0.0,0.0,3
ood_primary,n_train,138,E,XGBoost,8.833333333333334,9.0,0.0,0.0,6
ood_primary,n_train,139,H,XGBoost,9.666666666666666,10.0,0.0,0.0,3
ood_primary,n_train,140,G,XGBoost,7.666666666666667,8.0,0.0,0.0,3
ood_primary,n_train,142,F,XGBoost,8.666666666666666,9.0,0.0,0.0,3
ood_primary,n_train,142,G,XGBoost,8.0,9.0,0.0,0.0,3
ood_primary,n_train,142,H,XGBoost,9.0,9.0,0.0,0.0,6
ood_primary,n_train,143,E,XGBoost,9.666666666666666,10.0,0.0,0.0,3
ood_primary,n_train,143,G,XGBoost,4.666666666666667,2.0,0.0,0.6666666666666666,3
ood_primary,n_train,144,G,XGBoost,3.0,3.0,0.0,0.6666666666666666,3
ood_primary,n_train,145,F,XGBoost,8.0,7.0,0.0,0.0,3
ood_primary,n_train,145,G,XGBoost,4.333333333333333,4.0,0.0,0.3333333333333333,3
ood_primary,n_train,145,H,XGBoost,7.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,146,E,XGBoost,8.166666666666666,8.0,0.0,0.0,6
ood_primary,n_train,146,F,XGBoost,8.333333333333334,9.0,0.0,0.0,3
ood_primary,n_train,146,H,XGBoost,9.666666666666666,10.0,0.0,0.0,3
ood_primary,n_train,147,E,XGBoost,7.666666666666667,8.0,0.0,0.0,6
ood_primary,n_train,147,F,XGBoost,7.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,147,G,XGBoost,8.666666666666666,9.0,0.0,0.0,3
ood_primary,n_train,148,E,XGBoost,8.0,9.0,0.0,0.0,3
ood_primary,n_train,148,G,XGBoost,5.0,5.0,0.0,0.0,3
ood_primary,n_train,148,H,XGBoost,8.5,8.5,0.0,0.0,6
ood_primary,n_train,149,E,XGBoost,9.0,10.0,0.0,0.0,3
ood_primary,n_train,149,F,XGBoost,8.666666666666666,9.0,0.0,0.0,3
ood_primary,n_train,149,G,XGBoost,8.0,8.0,0.0,0.0,3
ood_primary,n_train,150,E,XGBoost,8.416666666666666,9.0,0.0,0.0,12
ood_primary,n_train,150,F,XGBoost,7.4,8.0,0.0,0.0,15
ood_primary,n_train,151,F,XGBoost,8.222222222222221,8.0,0.0,0.0,9
ood_primary,n_train,151,H,XGBoost,9.166666666666666,9.0,0.0,0.0,6
ood_primary,n_train,152,G,XGBoost,4.666666666666667,2.0,0.0,0.6666666666666666,3
ood_primary,n_train,152,H,XGBoost,8.666666666666666,8.5,0.0,0.0,6
ood_primary,n_train,153,E,XGBoost,8.222222222222221,9.0,0.0,0.0,9
ood_primary,n_train,153,F,XGBoost,8.333333333333334,8.0,0.0,0.0,3
ood_primary,n_train,153,G,XGBoost,7.5,8.0,0.0,0.16666666666666666,6
ood_primary,n_train,153,H,XGBoost,8.5,8.0,0.0,0.0,6
ood_primary,n_train,154,E,XGBoost,9.166666666666666,9.5,0.0,0.0,6
ood_primary,n_train,154,F,XGBoost,8.0,8.0,0.0,0.0,3
ood_primary,n_train,154,G,XGBoost,8.166666666666666,9.5,0.0,0.0,6
ood_primary,n_train,154,H,XGBoost,9.333333333333334,9.5,0.0,0.0,6
ood_primary,n_train,155,E,XGBoost,8.666666666666666,9.0,0.0,0.0,3
ood_primary,n_train,155,F,XGBoost,8.0,8.5,0.0,0.0,6
ood_primary,n_train,155,G,XGBoost,7.5,9.0,0.0,0.25,12
ood_primary,n_train,155,H,XGBoost,8.333333333333334,8.0,0.0,0.0,6
ood_primary,n_train,156,E,XGBoost,8.666666666666666,9.5,0.0,0.0,6
ood_primary,n_train,156,F,XGBoost,7.5,7.5,0.0,0.0,6
ood_primary,n_train,156,H,XGBoost,8.333333333333334,8.0,0.0,0.0,3
ood_primary,n_train,157,E,XGBoost,8.333333333333334,9.0,0.0,0.0,6
ood_primary,n_train,157,F,XGBoost,7.666666666666667,8.0,0.0,0.0,6
ood_primary,n_train,157,G,XGBoost,8.0,9.0,0.0,0.0,6
ood_primary,n_train,157,H,XGBoost,9.666666666666666,10.0,0.0,0.0,6
ood_primary,n_train,158,E,XGBoost,8.0,8.0,0.0,0.0,12
ood_primary,n_train,158,F,XGBoost,7.5,8.0,0.0,0.0,12
ood_primary,n_train,158,G,XGBoost,5.111111111111111,3.0,0.0,0.5555555555555556,9
ood_primary,n_train,158,H,XGBoost,9.333333333333334,9.5,0.0,0.0,6
ood_primary,n_train,159,E,XGBoost,6.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,159,F,XGBoost,7.5,8.0,0.0,0.0,6
ood_primary,n_train,159,G,XGBoost,5.5,4.0,0.0,0.16666666666666666,6
ood_primary,n_train,160,E,XGBoost,8.666666666666666,9.0,0.0,0.0,3
ood_primary,n_train,160,G,XGBoost,4.666666666666667,2.0,0.0,0.6666666666666666,3
ood_primary,n_train,161,G,XGBoost,7.0,9.0,0.0,0.3333333333333333,3
ood_primary,n_train,161,H,XGBoost,9.166666666666666,9.0,0.0,0.0,12
ood_primary,n_train,162,E,XGBoost,9.666666666666666,10.0,0.0,0.0,3
ood_primary,n_train,162,F,XGBoost,8.222222222222221,8.0,0.0,0.0,9
ood_primary,n_train,162,G,XGBoost,6.733333333333333,6.0,0.0,0.13333333333333333,15
ood_primary,n_train,162,H,XGBoost,8.88888888888889,9.0,0.0,0.0,9
ood_primary,n_train,163,E,XGBoost,8.11111111111111,8.0,0.0,0.0,9
ood_primary,n_train,163,F,XGBoost,8.0,8.0,0.0,0.0,9
ood_primary,n_train,163,G,XGBoost,8.222222222222221,8.0,0.0,0.0,9
ood_primary,n_train,163,H,XGBoost,9.166666666666666,9.0,0.0,0.0,6
ood_primary,n_train,164,E,XGBoost,8.777777777777779,10.0,0.0,0.0,9
ood_primary,n_train,164,F,XGBoost,7.333333333333333,8.0,0.0,0.0,3
ood_primary,n_train,164,H,XGBoost,8.166666666666666,8.5,0.0,0.0,6
